id	Inactivated1	Inactivated2	SugarFed1	SugarFed2
AAEL000826	0	0	1	0
AAEL026619	221	256	253	213
AAEL001188	255	395	318	352
AAEL022214	62	97	74	85
AAEL010636	84	107	44	25
AAEL019566	278	446	387	671
AAEL027796	0	0	0	0
AAEL024225	0	0	1	4
AAEL002581	173	377	276	386
AAEL023523	165	174	138	145
AAEL009880	72	157	145	149
AAEL021863	0	0	0	0
AAEL009890	196	264	264	340
AAEL017458	114	122	128	96
AAEL009893	266	413	467	607
AAEL020592	753	1496	999	1823
AAEL009883	939	1090	575	701
AAEL020293	1	0	0	2
AAEL009895	509	424	556	633
AAEL009887	206	306	259	284
AAEL009894	228	356	234	284
AAEL009879	286	395	232	287
AAEL009882	441	698	395	448
AAEL025305	0	0	0	0
AAEL009891	142	255	218	243
AAEL024695	2	1	0	1
AAEL009888	303	230	188	176
AAEL009886	6	11	5	14
AAEL009892	3	4	1	4
AAEL009881	0	0	0	2
AAEL025471	1	1	1	3
AAEL007360	206	281	232	316
AAEL007363	56	73	69	60
AAEL007364	103	93	97	78
AAEL007353	224	254	252	329
AAEL007351	72	111	76	62
AAEL007357	68	88	73	51
AAEL007355	172	171	154	86
AAEL007356	415	432	302	274
AAEL007354	365	461	713	823
AAEL018139	170	208	236	339
AAEL025909	0	0	0	0
AAEL025353	23	35	46	54
AAEL019804	29	27	48	71
AAEL019805	21	21	18	15
AAEL002716	7	2	3	5
AAEL002703	394	427	203	186
AAEL022887	0	0	0	0
AAEL027904	0	0	0	0
AAEL002713	0	0	0	0
AAEL026581	0	1	0	0
AAEL021746	1017	1129	1511	1832
AAEL002701	581	677	223	192
AAEL002718	3	6	4	12
AAEL018832	0	0	0	0
AAEL028239	287	381	209	254
AAEL002700	459	567	593	541
AAEL012426	0	0	0	0
AAEL012427	596	1018	803	736
AAEL012422	2	0	1	5
AAEL012425	25	4	18	5
AAEL012424	1	4	6	1
AAEL012423	0	1	0	0
AAEL024560	46	45	38	111
AAEL027375	0	0	0	0
AAEL025989	0	0	0	0
AAEL026318	0	0	0	0
AAEL023184	0	0	0	0
AAEL025916	0	0	0	0
AAEL025836	137	160	174	174
AAEL021028	0	1	0	0
AAEL023607	0	0	0	0
AAEL027844	0	0	0	0
AAEL009418	6	11	5	11
AAEL007523	94	130	117	185
AAEL019758	388	418	335	525
AAEL002442	24	43	34	26
AAEL002437	203	381	306	420
AAEL026861	0	0	0	0
AAEL002446	147	286	201	296
AAEL002449	0	0	0	0
AAEL002439	0	0	0	0
AAEL024764	0	0	0	0
AAEL026972	0	0	0	1
AAEL023640	0	0	3	6
AAEL002440	0	0	0	0
AAEL022446	0	0	0	0
AAEL020062	6	1	4	6
AAEL002447	22	13	18	19
AAEL026802	1	1	1	2
AAEL025657	0	0	0	0
AAEL002458	0	0	0	0
AAEL021328	0	0	0	2
AAEL002456	8	3	8	19
AAEL024013	0	0	0	0
AAEL002777	87	125	175	83
AAEL002797	234	166	155	138
AAEL002779	168	107	99	81
AAEL002788	232	361	274	403
AAEL002789	325	381	269	282
AAEL020873	0	0	0	0
AAEL002782	99	136	90	164
AAEL002818	492	599	568	542
AAEL002780	8	3	0	4
AAEL022913	152	163	46	68
AAEL002781	328	321	343	325
AAEL019579	340	696	370	497
AAEL022714	0	1	0	2
AAEL026105	0	0	0	0
AAEL021551	1	1	0	0
AAEL008045	13	9	13	4
AAEL021146	0	0	0	0
AAEL008048	2	5	5	5
AAEL008044	95	103	75	59
AAEL008037	92	118	130	146
AAEL023051	0	0	0	0
AAEL028079	0	1	0	0
AAEL008042	117	163	196	205
AAEL008041	894	1244	1193	1144
AAEL008038	46	53	54	58
AAEL008815	48	48	79	64
AAEL008801	516	465	439	382
AAEL018165	13	8	14	8
AAEL008817	0	1	4	1
AAEL008788	62	95	91	92
AAEL008799	2	6	4	8
AAEL008797	0	0	0	0
AAEL008820	2	4	0	0
AAEL026403	1916	1663	2482	2018
AAEL027738	0	0	0	0
AAEL008789	722	542	1159	846
AAEL008805	0	1	0	0
AAEL026501	11	12	8	10
AAEL018164	665	892	608	602
AAEL008787	3241	3028	2562	2987
AAEL008800	121	151	120	118
AAEL008794	195	239	184	203
AAEL008806	274	483	283	465
AAEL008790	83	93	110	137
AAEL008807	100	132	103	148
AAEL027298	0	1	0	0
AAEL026276	29	4	20	31
AAEL024509	1	2	0	2
AAEL008809	1	0	0	0
AAEL008791	8	5	3	7
AAEL008785	1184	826	1846	1755
AAEL008803	85	106	118	101
AAEL023641	9	7	6	6
AAEL028004	175	295	310	382
AAEL008786	335	321	297	259
AAEL008823	164	226	311	484
AAEL008814	189	379	321	504
AAEL008798	54	139	118	50
AAEL022900	8	14	5	6
AAEL008822	100	105	109	92
AAEL018163	145	251	174	335
AAEL008811	55	88	41	46
AAEL008821	15	21	8	7
AAEL026628	0	0	0	0
AAEL023971	0	0	0	0
AAEL008793	133	125	169	217
AAEL007783	76	192	196	189
AAEL007777	1517	1465	1327	1385
AAEL007787	716	1115	1125	1253
AAEL007778	5576	8320	5086	3813
AAEL007785	6	5	1	2
AAEL023368	0	0	0	0
AAEL019796	26	9	4	31
AAEL007786	0	0	0	0
AAEL007780	92	47	114	59
AAEL007776	2	0	1	0
AAEL025052	0	0	0	0
AAEL002472	0	0	0	0
AAEL027198	0	0	0	0
AAEL007784	305	186	150	133
AAEL024462	2	4	1	1
AAEL007779	1	4	0	0
AAEL009097	5	2	4	9
AAEL009099	281	331	290	331
AAEL009093	198	323	251	397
AAEL027644	258	470	345	514
AAEL009100	80	73	54	59
AAEL009091	0	0	3	2
AAEL026093	13	2	10	3
AAEL009101	3092	2858	3165	3023
AAEL009105	412	526	352	382
AAEL009092	611	919	766	899
AAEL024171	8	8	9	24
AAEL024055	200	276	257	403
AAEL009090	55	80	40	45
AAEL019860	55	63	36	58
AAEL023799	3	0	3	0
AAEL027243	0	0	0	0
AAEL020997	0	0	0	0
AAEL025024	21	19	14	5
AAEL021188	0	0	0	0
AAEL011946	0	0	0	3
AAEL025588	0	0	0	0
AAEL027964	0	0	0	0
AAEL007634	79	99	36	33
AAEL007636	151	152	223	202
AAEL007633	128	174	214	176
AAEL017280	528	912	737	1174
AAEL028785	0	0	0	0
AAEL023103	0	0	0	0
AAEL027609	0	0	0	0
AAEL024433	0	0	0	0
AAEL023288	24	68	30	42
AAEL021745	0	0	0	0
AAEL007637	206	448	326	416
AAEL005915	225	373	296	528
AAEL024715	0	0	0	0
AAEL026392	10	4	14	16
AAEL005922	175	300	233	373
AAEL005923	24	49	66	41
AAEL005938	59	121	157	193
AAEL020992	1959	3071	2485	3963
AAEL027727	0	0	0	0
AAEL024137	0	0	0	0
AAEL005925	0	0	0	0
AAEL005936	18	25	21	29
AAEL026331	36	78	55	88
AAEL020519	14	8	11	11
AAEL026421	1	1	1	0
AAEL005918	738	929	194	219
AAEL005926	218	316	331	234
AAEL025460	495	791	519	912
AAEL005929	864	941	338	294
AAEL029012	61	58	70	49
AAEL015455	158	241	173	214
AAEL023437	21	8	35	11
AAEL027560	260	441	381	336
AAEL005931	1196	1182	1047	994
AAEL023426	0	0	0	0
AAEL005928	86	99	59	35
AAEL005921	95	76	124	122
AAEL019908	38	70	14	70
AAEL019909	164	167	293	365
AAEL026903	29	23	30	48
AAEL005924	1	0	0	0
AAEL017009	0	0	0	0
AAEL018107	0	0	0	0
AAEL025311	0	0	3	0
AAEL027170	0	0	0	0
AAEL025937	3	1	1	4
AAEL026627	1	1	0	0
AAEL025912	1	1	3	1
AAEL011306	123	147	147	175
AAEL017000	0	0	0	0
AAEL028170	1	0	0	2
AAEL023822	433	462	343	494
AAEL011303	64	57	41	38
AAEL011309	1609	1872	2820	2799
AAEL011301	122	197	164	179
AAEL011302	1511	2203	2196	1613
AAEL011307	5	11	10	18
AAEL006188	73	93	100	139
AAEL022152	0	3	1	2
AAEL006186	449	364	472	428
AAEL006175	79	95	55	46
AAEL006172	406	477	480	492
AAEL022672	0	0	0	1
AAEL006177	156	303	223	316
AAEL024064	0	4	0	3
AAEL017064	799	725	469	480
AAEL025574	341	229	330	270
AAEL006171	313	253	295	291
AAEL006179	35	69	80	32
AAEL006185	289	433	445	453
AAEL026294	0	2	1	0
AAEL022310	0	0	0	1
AAEL006178	174	155	73	128
AAEL026945	137	184	129	86
AAEL006174	447	529	405	349
AAEL006181	144	191	197	248
AAEL006187	761	995	965	1356
AAEL018113	162	222	218	272
AAEL006176	2	1	0	0
AAEL006180	105	108	130	217
AAEL027983	0	0	0	0
AAEL011475	4	2	1	6
AAEL011480	139	214	170	274
AAEL011476	124	140	129	59
AAEL011469	471	761	543	754
AAEL023470	3	5	3	5
AAEL027446	0	0	0	0
AAEL023096	88	196	150	246
AAEL011473	32	52	40	35
AAEL011471	36536	29813	40049	32897
AAEL024642	0	0	0	0
AAEL011472	70	113	64	80
AAEL011478	926	1416	984	1120
AAEL011470	482	1092	778	846
AAEL025645	0	4	0	3
AAEL023707	11	14	4	19
AAEL021683	0	0	0	0
AAEL006917	633	686	981	741
AAEL006912	370	588	227	235
AAEL019567	868	1189	1109	1781
AAEL022061	1	0	5	1
AAEL006922	1072	1493	932	996
AAEL006910	552	762	669	987
AAEL006915	159	272	148	168
AAEL006921	27	28	33	23
AAEL026321	0	0	0	0
AAEL006923	72	82	63	59
AAEL006918	131	121	135	140
AAEL006924	0	1	0	0
AAEL006920	102	138	125	59
AAEL023978	0	0	0	0
AAEL021657	1	2	1	1
AAEL006919	30	47	23	6
AAEL002765	128	182	95	126
AAEL002771	358	598	490	738
AAEL002772	91	86	83	86
AAEL002758	114	122	158	93
AAEL002761	2258	2230	2142	2259
AAEL023229	120	113	203	122
AAEL002759	1489	1265	1713	1620
AAEL002756	21	16	30	36
AAEL002760	45	96	85	93
AAEL002757	7	16	18	7
AAEL019765	44	71	24	125
AAEL025663	0	0	0	0
AAEL027780	0	0	0	0
AAEL004799	141	271	241	416
AAEL020700	2	2	3	2
AAEL004791	138	174	127	171
AAEL022826	0	1	1	0
AAEL020616	0	0	0	0
AAEL024741	0	4	1	2
AAEL024949	0	0	1	0
AAEL019587	11	11	11	28
AAEL012031	144	304	271	412
AAEL022778	5	10	10	4
AAEL012029	378	474	498	651
AAEL025619	0	1	0	0
AAEL027291	18	1	1	8
AAEL012035	4279	3593	3285	3795
AAEL012025	296	352	194	226
AAEL021951	0	0	0	0
AAEL020817	1	0	0	0
AAEL012026	4667	5746	5913	5947
AAEL022547	2	0	0	0
AAEL024229	0	0	0	0
AAEL012034	270	255	173	165
AAEL014063	206	231	168	216
AAEL014059	344	429	409	428
AAEL014058	48	29	48	32
AAEL014062	25	50	50	50
AAEL025398	16	26	16	20
AAEL025453	1	2	1	4
AAEL021752	2	0	0	1
AAEL006647	262	315	333	270
AAEL006639	16	19	11	9
AAEL006643	28	49	43	29
AAEL006661	213	251	155	130
AAEL006653	62	107	109	110
AAEL027954	0	0	0	0
AAEL025845	19	52	43	77
AAEL006640	154	197	165	192
AAEL006655	103	147	159	240
AAEL006641	11	10	6	4
AAEL006645	0	0	0	0
AAEL027031	1	4	5	0
AAEL006642	7221	12316	6333	5359
AAEL027492	6	10	1	14
AAEL006659	182	231	217	195
AAEL010162	0	0	0	1
AAEL010175	20	21	26	30
AAEL028843	0	0	0	0
AAEL010185	1	3	3	3
AAEL010178	72	93	73	64
AAEL010171	44	64	112	95
AAEL010170	551	735	673	694
AAEL027340	430	587	561	805
AAEL021541	0	0	0	0
AAEL024739	0	0	0	0
AAEL021070	168	238	258	225
AAEL010173	74	81	107	100
AAEL010182	80	179	129	84
AAEL010176	39	67	60	46
AAEL010177	55	50	50	49
AAEL010172	8	8	11	18
AAEL010186	7	8	6	7
AAEL020279	1	0	0	0
AAEL010164	0	0	0	0
AAEL010180	0	0	0	0
AAEL010160	2	3	0	6
AAEL026724	0	0	0	1
AAEL022189	36	25	59	76
AAEL010181	173	178	112	71
AAEL010159	9211	6704	12207	17246
AAEL010168	46909	42851	58490	46914
AAEL010166	2	1	5	4
AAEL025296	27	70	39	31
AAEL027157	48	38	109	139
AAEL014435	7	22	23	12
AAEL014441	14	26	31	20
AAEL022480	26	13	20	15
AAEL014439	4	4	8	6
AAEL014440	109	230	170	233
AAEL019856	52	77	652	398
AAEL019857	36	88	97	46
AAEL014437	4	12	14	11
AAEL014438	26	29	8	14
AAEL020644	9	21	9	10
AAEL024413	9	13	20	11
AAEL006207	25	44	29	35
AAEL021812	64	40	237	226
AAEL020787	3	0	1	1
AAEL006206	0	0	0	0
AAEL006205	605	973	954	1285
AAEL019418	714	496	623	1290
AAEL028093	0	0	0	0
AAEL025819	0	0	0	0
AAEL023349	143	129	148	223
AAEL025138	0	0	0	0
AAEL021509	0	0	0	1
AAEL006201	66	47	76	91
AAEL012790	0	0	1	0
AAEL025072	0	0	0	0
AAEL027385	0	0	0	0
AAEL021253	3	3	1	5
AAEL025366	0	0	0	0
AAEL012792	38	29	31	91
AAEL027038	0	0	0	0
AAEL007801	34	27	21	17
AAEL007803	81	157	157	120
AAEL007810	64	149	97	157
AAEL007813	345	534	625	737
AAEL007797	42	55	65	74
AAEL007799	0	2	1	0
AAEL017898	0	0	0	0
AAEL007814	0	0	0	0
AAEL026602	268	340	44	56
AAEL026098	1	1	0	4
AAEL007805	197	381	254	511
AAEL007804	85	105	94	152
AAEL025529	0	0	0	0
AAEL021159	0	0	0	0
AAEL007796	197	168	185	207
AAEL007812	785	704	1	5
AAEL007806	36	36	14	40
AAEL024154	2	5	9	10
AAEL007809	44	56	83	60
AAEL007816	509	454	346	314
AAEL007795	8	38	29	12
AAEL007807	104	66	88	95
AAEL007808	51	22	46	62
AAEL024748	1	0	0	0
AAEL007815	1	7	4	1
AAEL007798	128	148	88	83
AAEL019754	25	17	24	24
AAEL020027	0	0	1	1
AAEL022790	0	0	0	0
AAEL017499	905	1194	897	1046
AAEL023769	84	54	115	57
AAEL013431	647	791	1242	1589
AAEL013425	33	62	66	56
AAEL025807	429	316	2018	2193
AAEL028073	27	49	35	27
AAEL013432	37	14	64	71
AAEL019445	73	54	130	166
AAEL020918	2	3	3	4
AAEL004130	0	0	0	0
AAEL004136	109	119	114	154
AAEL026814	8	11	8	10
AAEL004121	388	474	531	506
AAEL028164	1	0	0	0
AAEL004146	120	114	189	156
AAEL025538	1	0	0	0
AAEL023682	0	0	0	0
AAEL021356	0	0	0	0
AAEL025738	0	0	0	0
AAEL004141	648	961	761	752
AAEL004142	426	618	525	640
AAEL022671	11	3	6	2
AAEL027288	1	2	0	1
AAEL004143	90	139	127	124
AAEL004131	251	340	310	393
AAEL004127	54	58	88	78
AAEL004137	7	10	13	17
AAEL004138	79	93	114	103
AAEL025942	28	43	45	31
AAEL004126	200	154	196	205
AAEL004124	198	332	95	148
AAEL026997	0	0	0	0
AAEL004125	271	381	358	458
AAEL026413	0	0	0	0
AAEL026121	1	7	1	3
AAEL020824	0	0	0	0
AAEL025494	1	0	0	0
AAEL004128	55	82	49	105
AAEL018312	23	21	21	43
AAEL021485	0	0	0	0
AAEL022779	4	0	3	2
AAEL004132	67	142	109	116
AAEL004147	182	255	182	214
AAEL025517	233	406	435	721
AAEL005991	1310	1202	1133	1029
AAEL026309	0	0	0	0
AAEL005997	126	102	70	118
AAEL023743	1	1	0	2
AAEL027553	2	0	0	1
AAEL027203	0	0	0	0
AAEL020895	0	1	0	0
AAEL017293	74	73	46	131
AAEL009697	0	0	3	0
AAEL009698	11	4	8	11
AAEL009703	131	135	85	128
AAEL009700	679	797	464	477
AAEL009708	201	222	127	122
AAEL009705	3	5	13	6
AAEL009704	171	281	272	306
AAEL009706	725	1128	1376	1834
AAEL021712	0	0	0	0
AAEL009702	271	427	386	416
AAEL009709	38	71	83	87
AAEL023464	75	180	139	207
AAEL023115	5	8	14	6
AAEL009701	0	0	0	0
AAEL022881	0	0	0	0
AAEL009712	210	255	373	287
AAEL025132	55	70	93	87
AAEL021645	2	6	6	12
AAEL021357	0	0	0	0
AAEL010798	707	1157	790	670
AAEL010804	108	80	75	128
AAEL022877	0	0	0	0
AAEL020418	0	0	0	0
AAEL010800	295	352	392	465
AAEL027177	0	0	0	0
AAEL010802	6	11	9	2
AAEL022567	0	0	0	0
AAEL010801	1738	1146	1036	926
AAEL024670	243	427	301	487
AAEL010797	123	188	158	126
AAEL010803	107	202	167	192
AAEL017038	0	0	0	1
AAEL010796	111	127	91	146
AAEL010805	43	90	88	76
AAEL010799	176	113	167	90
AAEL010220	50	58	18	19
AAEL010222	170	226	105	130
AAEL020147	1	0	1	6
AAEL010224	56	54	59	69
AAEL027946	0	0	0	0
AAEL027469	0	0	0	0
AAEL027791	0	0	0	0
AAEL010221	4	4	5	7
AAEL010223	547	528	331	279
AAEL010219	64	44	475	253
AAEL010217	75	138	138	112
AAEL019838	1	1	1	2
AAEL021731	0	0	0	0
AAEL005612	0	0	3	0
AAEL005599	7	3	0	5
AAEL023933	0	0	0	0
AAEL005595	0	0	0	0
AAEL005616	0	1	0	0
AAEL005607	0	1	3	2
AAEL019919	2	0	0	0
AAEL005609	0	0	1	2
AAEL019920	3	1	0	0
AAEL005594	0	0	1	1
AAEL005611	0	2	0	0
AAEL005604	11	6	10	9
AAEL005596	1	7	0	0
AAEL017051	3	2	0	3
AAEL005600	36	60	78	54
AAEL018344	343	492	337	636
AAEL026453	0	0	0	0
AAEL023137	0	0	0	0
AAEL005605	380	468	363	332
AAEL005617	822	746	1191	1014
AAEL022987	0	0	0	0
AAEL027843	0	0	0	0
AAEL025712	0	0	0	0
AAEL005610	0	0	1	0
AAEL012074	135	132	113	68
AAEL012077	21	17	19	30
AAEL012073	27	21	21	19
AAEL012078	209	231	363	217
AAEL018231	60	98	100	121
AAEL012079	238	348	174	254
AAEL012081	153	165	143	165
AAEL027834	0	1	0	1
AAEL012084	179	237	174	167
AAEL021984	0	0	0	0
AAEL012075	0	0	0	0
AAEL012076	94	152	129	174
AAEL022892	2	2	1	2
AAEL021753	0	0	0	0
AAEL012071	581	946	702	681
AAEL012083	382	518	525	738
AAEL012072	0	0	1	0
AAEL012082	4	15	9	8
AAEL012069	475	819	300	283
AAEL020505	0	0	0	0
AAEL000521	0	0	0	0
AAEL000495	5	18	13	3
AAEL021166	0	1	1	0
AAEL000519	0	0	0	0
AAEL000484	2	2	0	1
AAEL018900	0	0	0	0
AAEL023827	0	0	0	1
AAEL025365	0	0	0	0
AAEL022543	2	5	3	6
AAEL024335	6	17	6	9
AAEL020365	1	2	0	1
AAEL000508	11	5	8	7
AAEL018018	0	0	0	0
AAEL000501	0	0	0	0
AAEL022766	0	0	0	0
AAEL023343	0	0	0	0
AAEL021521	0	0	0	0
AAEL026001	0	0	0	0
AAEL000517	0	0	0	0
AAEL000492	0	0	0	0
AAEL000518	0	0	0	0
AAEL023920	0	0	0	0
AAEL024637	0	0	0	0
AAEL021350	0	0	0	0
AAEL024763	0	0	0	0
AAEL021987	0	0	0	0
AAEL028123	0	0	0	0
AAEL000486	2474	2409	2453	2652
AAEL023003	48	36	41	56
AAEL000523	31	36	39	95
AAEL000475	133	178	184	126
AAEL019381	0	0	0	0
AAEL019380	0	0	0	0
AAEL020114	1	0	0	0
AAEL026261	0	0	0	0
AAEL000511	64	77	130	142
AAEL024117	0	0	3	2
AAEL022566	0	0	0	0
AAEL000500	2247	4112	444	374
AAEL000488	175	406	261	335
AAEL026171	0	0	0	0
AAEL019479	225	349	202	198
AAEL000487	60	102	86	73
AAEL028101	18	13	19	30
AAEL026368	0	0	0	0
AAEL018324	17	35	18	42
AAEL000483	160	256	144	200
AAEL000478	112	147	128	118
AAEL000509	154	257	214	357
AAEL000485	434	559	478	551
AAEL000476	25	49	41	25
AAEL000512	2	2	1	2
AAEL000510	276	398	348	410
AAEL000496	5	3	6	5
AAEL000507	0	0	0	1
AAEL017467	8	13	5	17
AAEL025209	0	0	0	0
AAEL000498	3	15	8	15
AAEL000515	117	76	109	59
AAEL000505	74	79	70	31
AAEL024475	135	127	95	97
AAEL000516	280	231	302	288
AAEL025691	0	0	0	0
AAEL022978	1	0	4	1
AAEL019660	9	7	13	21
AAEL023018	0	0	0	0
AAEL017501	1	4	0	0
AAEL023295	0	0	0	0
AAEL019659	0	0	0	0
AAEL004007	44	105	74	87
AAEL004024	0	0	0	0
AAEL028191	0	0	0	0
AAEL022746	1	1	0	0
AAEL004030	1	2	0	2
AAEL004018	3	4	1	5
AAEL004020	3	2	0	0
AAEL004016	1	0	0	1
AAEL004006	1	1	0	5
AAEL021040	0	0	0	0
AAEL004032	8	2	4	6
AAEL004022	85	129	104	78
AAEL018308	3	3	8	6
AAEL022393	0	0	0	0
AAEL025649	0	0	0	0
AAEL026890	0	0	0	0
AAEL022660	0	1	0	0
AAEL004035	248	425	327	396
AAEL004039	214	340	284	482
AAEL004034	169	149	113	104
AAEL004017	853	1320	1301	1421
AAEL004037	0	0	0	0
AAEL004010	1481	1843	1247	1036
AAEL004023	212	138	80	82
AAEL004041	170	162	152	301
AAEL004021	65	113	24	112
AAEL004028	8	23	10	10
AAEL004025	1685	1407	1375	1277
AAEL026344	0	0	0	1
AAEL027263	2	4	3	1
AAEL022918	3	4	0	4
AAEL004036	1	3	8	4
AAEL021222	11	9	5	6
AAEL004002	9	25	6	19
AAEL004003	0	0	1	2
AAEL027105	0	0	0	0
AAEL020127	22	16	61	37
AAEL004031	2	2	9	4
AAEL004013	0	0	0	1
AAEL004015	1	0	0	0
AAEL004009	9	3	3	3
AAEL022880	4	2	0	1
AAEL004040	432	658	605	676
AAEL004004	41	80	81	64
AAEL004026	171	287	254	292
AAEL019872	0	0	0	3
AAEL010950	0	0	1	0
AAEL023509	48	41	74	124
AAEL010942	26	37	15	37
AAEL010956	57	52	74	60
AAEL023208	0	0	0	0
AAEL010953	91	110	80	84
AAEL010951	44	60	39	75
AAEL022872	1	0	0	1
AAEL019741	7	32	8	9
AAEL026718	10	9	18	16
AAEL025754	0	0	0	0
AAEL020381	0	0	0	0
AAEL021671	0	0	0	0
AAEL010943	34	36	100	61
AAEL010944	42	80	105	91
AAEL020620	0	0	0	0
AAEL010954	381	442	530	467
AAEL010945	144	160	112	91
AAEL010949	243	310	193	151
AAEL010955	146	152	143	156
AAEL019995	140	148	129	110
AAEL026912	0	0	0	0
AAEL025222	0	0	0	0
AAEL026624	0	0	0	0
AAEL009171	623	596	699	687
AAEL009169	653	866	1005	1081
AAEL006789	129	162	127	112
AAEL006788	113	149	118	115
AAEL025564	0	0	0	0
AAEL006786	254	445	450	540
AAEL006791	54	71	89	92
AAEL020139	0	0	0	0
AAEL026024	0	0	0	0
AAEL006782	194	369	242	247
AAEL006816	2	5	4	5
AAEL024825	0	0	0	0
AAEL022312	0	0	0	0
AAEL023700	0	0	0	0
AAEL006809	28	24	31	43
AAEL006812	0	2	1	1
AAEL006799	154	192	158	218
AAEL006787	62	95	112	95
AAEL018124	175	383	363	521
AAEL019732	226	349	321	689
AAEL020952	2	4	1	3
AAEL019925	307	239	251	304
AAEL027701	0	0	0	0
AAEL019926	70	71	21	65
AAEL006797	1	3	8	2
AAEL027421	0	0	0	0
AAEL020109	0	0	0	0
AAEL012220	56	59	64	53
AAEL012218	150	192	125	88
AAEL020158	4	4	3	3
AAEL012219	133	212	197	227
AAEL013898	88	142	104	126
AAEL013896	219	356	243	416
AAEL020363	71	97	68	78
AAEL006993	24	51	24	33
AAEL007013	0	0	0	0
AAEL025811	1	1	0	1
AAEL020901	0	0	0	0
AAEL021104	0	0	0	0
AAEL007007	655	739	271	363
AAEL007022	524	633	798	840
AAEL021239	41	93	79	60
AAEL007002	3	11	10	6
AAEL007011	537	706	1117	1254
AAEL007009	88	102	103	105
AAEL006988	97	115	139	107
AAEL007019	3716	3315	4364	6838
AAEL007001	498	392	531	571
AAEL017986	2	2	5	7
AAEL007004	26	34	24	40
AAEL021861	111	99	193	134
AAEL007005	0	0	0	0
AAEL024395	9	9	0	2
AAEL007024	396	522	802	788
AAEL006989	51	86	33	30
AAEL006992	54	52	79	59
AAEL006984	70	62	69	39
AAEL007016	171	147	99	98
AAEL006995	531	389	480	503
AAEL007006	96	91	123	78
AAEL023146	0	0	0	0
AAEL008655	1	3	8	3
AAEL008652	1	2	4	5
AAEL008658	273	254	317	279
AAEL025580	0	0	0	0
AAEL008650	68	135	122	124
AAEL008662	248	318	238	366
AAEL008653	93	138	122	96
AAEL008651	56	65	58	57
AAEL008660	2	0	0	0
AAEL008656	642	570	229	253
AAEL018161	954	1025	1246	1655
AAEL023620	0	0	0	0
AAEL008654	8	2	14	0
AAEL022316	0	0	0	0
AAEL024079	0	0	0	0
AAEL026640	0	0	0	0
AAEL008663	51	69	39	43
AAEL019935	1050	3243	2913	2225
AAEL013394	150	210	207	200
AAEL021552	0	0	0	0
AAEL013389	227	353	178	185
AAEL013400	253	400	333	300
AAEL013399	36	52	26	59
AAEL026535	289	365	182	243
AAEL013396	316	393	301	312
AAEL026962	140	161	149	272
AAEL013397	51	122	70	69
AAEL013390	547	990	803	1032
AAEL013391	14	54	58	52
AAEL013392	58	96	76	86
AAEL023776	0	0	0	0
AAEL005908	118	185	108	123
AAEL025027	0	0	0	0
AAEL023897	0	0	0	0
AAEL005901	14379	11147	14735	12858
AAEL005914	240	247	168	123
AAEL005900	343	304	145	103
AAEL027449	0	0	0	1
AAEL020839	0	1	0	1
AAEL005910	238	289	246	150
AAEL005911	81	105	78	93
AAEL005896	35	58	94	95
AAEL005905	41	73	65	68
AAEL005902	267	347	353	377
AAEL005909	68	77	44	31
AAEL005904	286	417	350	399
AAEL005913	11	7	14	21
AAEL005906	1	1	0	3
AAEL026295	0	0	0	0
AAEL005903	291	185	164	106
AAEL022627	0	0	0	0
AAEL023721	1	2	1	4
AAEL019519	42	60	26	49
AAEL005897	211	214	189	154
AAEL005895	34	25	26	49
AAEL005907	0	0	0	0
AAEL020971	0	0	0	0
AAEL005898	28	58	44	70
AAEL027543	0	1	1	1
AAEL026147	101	77	93	152
AAEL024929	0	0	0	0
AAEL009177	54	65	63	56
AAEL009178	14	3	3	5
AAEL009176	0	0	1	0
AAEL009179	101	137	115	94
AAEL009174	50	67	69	72
AAEL009173	140	142	137	246
AAEL021957	1	3	5	6
AAEL002098	93	124	137	193
AAEL002125	749	1036	971	1494
AAEL022072	3	0	0	3
AAEL002108	258	354	262	218
AAEL002113	76	71	60	51
AAEL002105	44	62	59	51
AAEL002116	36	86	45	71
AAEL002119	259	308	243	221
AAEL002128	1	1	1	3
AAEL026891	0	2	0	1
AAEL002124	228	236	148	176
AAEL002112	1	1	3	4
AAEL002126	2	8	4	0
AAEL002102	341	382	209	212
AAEL026684	0	0	0	0
AAEL019701	11	13	10	11
AAEL028152	0	0	0	0
AAEL002088	27	17	11	16
AAEL002131	0	0	0	0
AAEL019577	230	263	281	319
AAEL002132	0	1	1	0
AAEL002092	0	0	3	0
AAEL002099	0	3	0	0
AAEL026306	0	0	0	1
AAEL023763	0	0	0	0
AAEL002111	0	3	1	2
AAEL025555	1	2	4	1
AAEL002130	817	1441	320	376
AAEL002107	850	635	311	292
AAEL002129	145	142	142	141
AAEL023999	4	8	8	2
AAEL018782	0	4	1	4
AAEL026880	0	0	0	0
AAEL002094	0	0	0	0
AAEL024407	0	0	0	0
AAEL002089	126	168	256	297
AAEL002097	143	140	160	154
AAEL002104	65	138	84	102
AAEL002115	219	342	221	304
AAEL023764	0	0	0	0
AAEL023230	12	26	23	12
AAEL002118	645	762	612	595
AAEL002134	38	51	49	36
AAEL019476	187	328	264	459
AAEL002133	0	0	1	4
AAEL022704	26	14	40	37
AAEL022110	0	0	0	0
AAEL002091	303	432	298	373
AAEL002120	69	86	64	79
AAEL002106	45	68	56	64
AAEL002103	247	365	296	367
AAEL002109	3	3	0	0
