id	Inactivated1	Inactivated2	Normal1	Normal2
AAEL008582	261	273	257	258
AAEL008574	914	894	820	813
AAEL008579	178	425	88	291
AAEL008584	160	179	169	172
AAEL024756	1	5	0	0
AAEL028961	0	0	0	0
AAEL028749	0	0	0	0
AAEL008580	241	424	62	247
AAEL010200	44	49	37	68
AAEL010201	1	3	2	0
AAEL027980	0	0	0	0
AAEL010197	0	0	9	0
AAEL010193	1	1	1	2
AAEL011865	354	382	302	300
AAEL027454	0	0	0	0
AAEL020922	5	5	1	6
AAEL022841	0	0	0	1
AAEL018227	4	7	3	5
AAEL011866	39	83	116	102
AAEL011857	217	295	189	241
AAEL027686	224	281	292	275
AAEL020581	9	0	7	7
AAEL015347	76	48	33	44
AAEL009542	116	173	94	153
AAEL009539	626	651	583	648
AAEL009533	79	114	40	101
AAEL009534	0	0	0	0
AAEL009526	0	0	0	0
AAEL009541	22	13	13	16
AAEL009537	0	0	0	0
AAEL021131	0	0	0	0
AAEL019698	1	0	2	0
AAEL009543	0	0	0	0
AAEL009528	0	0	0	0
AAEL008380	1	4	2	3
AAEL024232	3	0	0	6
AAEL008389	1087	1503	917	1072
AAEL017543	121	242	129	199
AAEL008392	88	124	52	94
AAEL008391	100	175	127	148
AAEL008394	331	292	296	294
AAEL028241	3	1	1	2
AAEL024779	0	0	0	0
AAEL008393	356	556	507	539
AAEL017866	0	0	0	0
AAEL018903	1	1	0	0
AAEL008379	281	325	193	245
AAEL016647	0	0	0	0
AAEL018904	1	0	1	1
AAEL024654	21	10	7	10
AAEL018155	293	548	76	392
AAEL008386	25	15	15	19
AAEL008384	5	16	17	12
AAEL026031	16	22	24	19
AAEL024038	9	17	3	11
AAEL008376	109	190	112	166
AAEL008378	17	7	9	15
AAEL008382	175	300	112	199
AAEL008377	125	245	37	128
AAEL021790	55	89	17	99
AAEL027238	22	32	18	33
AAEL022800	0	0	0	0
AAEL008390	215	416	344	284
AAEL019907	133	235	224	227
AAEL011167	0	0	0	0
AAEL021572	2	2	7	1
AAEL020802	1	4	4	9
AAEL022830	0	0	0	0
AAEL001949	31	42	70	57
AAEL020902	0	7	2	1
AAEL001936	12	13	9	12
AAEL001937	202	199	269	186
AAEL001920	10	3	18	5
AAEL001952	302	332	580	442
AAEL022452	2	3	7	8
AAEL001939	560	999	327	694
AAEL001950	204	204	103	116
AAEL001938	4	8	4	4
AAEL001918	156	126	163	98
AAEL024577	0	0	0	0
AAEL001928	172	97	207	203
AAEL001951	9	10	20	17
AAEL005961	136	81	132	143
AAEL005964	10	5	3	12
AAEL005959	9	7	8	7
AAEL005960	0	0	0	1
AAEL020375	0	0	0	0
AAEL005957	11	13	33	13
AAEL005969	23	5	34	10
AAEL020917	0	0	0	0
AAEL005971	0	0	0	0
AAEL005966	6	17	0	8
AAEL005956	104	146	129	149
AAEL017498	17	7	7	9
AAEL005955	3	0	3	6
AAEL026999	0	0	0	0
AAEL005962	138	180	67	149
AAEL026663	0	0	0	0
AAEL028671	0	0	0	0
AAEL028787	0	0	0	0
AAEL000504	3	8	0	4
AAEL021938	0	0	0	0
AAEL024993	0	0	0	0
AAEL023173	0	0	0	0
AAEL024418	0	1	0	0
AAEL008193	0	1	1	0
AAEL013984	371	706	633	654
AAEL013989	2501	1794	1369	1430
AAEL013987	984	412	603	594
AAEL026325	1	0	0	0
AAEL020906	0	0	0	0
AAEL013982	797	953	553	752
AAEL013980	356	528	643	531
AAEL013979	111	154	152	153
AAEL013990	653	632	855	938
AAEL013983	0	0	1	0
AAEL013981	0	0	0	2
AAEL013985	221	363	206	264
AAEL022469	0	0	0	0
AAEL027857	0	0	0	0
AAEL025762	241	347	211	272
AAEL022242	1	0	0	0
AAEL018029	11	2	13	2
AAEL019515	25	23	20	20
AAEL006385	0	0	0	0
AAEL021244	0	0	2	0
AAEL006389	1401	1713	1189	1620
AAEL006386	257	346	249	345
AAEL028653	0	0	0	2
AAEL006390	1365	1065	985	1036
AAEL006394	0	0	0	2
AAEL023408	0	0	0	0
AAEL026886	0	0	0	0
AAEL026773	0	0	0	0
AAEL002853	44	11	2	6
AAEL027569	1	1	0	0
AAEL002848	261	475	267	408
AAEL002851	4576	7355	4065	6104
AAEL025584	1	3	4	0
AAEL027027	0	0	0	0
AAEL022489	0	0	0	0
AAEL026409	1	5	1	1
AAEL002835	279	488	226	340
AAEL002828	184	259	95	225
AAEL002819	93	135	59	134
AAEL025670	0	0	0	0
AAEL002850	113	148	237	188
AAEL020169	17	12	25	5
AAEL027328	0	2	4	1
AAEL002840	119	178	110	165
AAEL018288	1218	2155	2327	1789
AAEL020807	0	0	0	0
AAEL002847	14	27	8	31
AAEL026736	252	311	225	218
AAEL002820	23	47	7	15
AAEL028672	0	0	0	0
AAEL023257	0	0	0	0
AAEL027376	55	65	12	48
AAEL002838	20	24	35	29
AAEL002854	58	88	45	89
AAEL002822	39	61	26	40
AAEL002836	246	276	165	237
AAEL002849	15	47	10	29
AAEL002852	47	69	40	58
AAEL002825	742	545	531	572
AAEL002831	45	79	50	74
AAEL002833	5636	8106	8588	7817
AAEL002834	837	1118	815	1015
AAEL023373	0	0	0	0
AAEL025743	1	0	0	0
AAEL002843	326	707	288	590
AAEL017395	1006	936	728	945
AAEL002846	111	154	95	102
AAEL029007	1061	918	1055	949
AAEL020328	0	0	0	0
AAEL002832	26796	20906	28747	23766
AAEL002827	5194	4747	3303	4122
AAEL002844	103	93	111	111
AAEL002837	106	126	69	120
AAEL020083	6	5	8	16
AAEL020294	0	0	0	0
AAEL025163	0	0	0	0
AAEL013675	2021	2098	2243	2226
AAEL026730	0	0	0	0
AAEL019556	424	660	369	397
AAEL025113	0	0	0	0
AAEL020888	1	3	2	3
AAEL005384	7131	8110	8506	6865
AAEL017959	0	0	0	0
AAEL005377	0	0	0	0
AAEL017607	0	0	0	0
AAEL017935	0	0	0	0
AAEL017927	0	0	0	0
AAEL017885	0	0	0	0
AAEL017960	0	0	0	0
AAEL017814	0	0	0	0
AAEL017929	0	0	0	0
AAEL017809	0	0	0	0
AAEL024243	0	0	0	0
AAEL012920	32	39	47	52
AAEL008861	0	0	0	0
AAEL008856	0	0	0	0
AAEL008857	379	299	239	248
AAEL008876	737	314	363	449
AAEL008858	1	0	1	0
AAEL008862	1025	1665	884	1148
AAEL026537	0	0	0	0
AAEL023668	0	0	0	0
AAEL008863	224	379	77	285
AAEL024566	173	169	171	148
AAEL008874	279	328	224	289
AAEL025249	208	224	156	161
AAEL008871	506	442	456	380
AAEL008865	143	143	144	134
AAEL008867	94	147	37	139
AAEL008860	25	60	21	22
AAEL023672	0	0	0	0
AAEL027363	0	0	0	0
AAEL022731	3	2	2	3
AAEL022365	0	0	0	0
AAEL008872	0	1	0	0
AAEL008869	3	1	0	4
AAEL008873	4	2	0	9
AAEL008866	0	2	0	1
AAEL027868	158	157	89	133
AAEL021885	0	0	1	0
AAEL024666	0	0	0	1
AAEL022558	0	1	0	2
AAEL013518	2	6	11	0
AAEL025936	0	2	0	0
AAEL020959	0	0	0	0
AAEL021399	0	0	0	0
AAEL021829	0	0	0	0
AAEL011229	0	0	0	0
AAEL015552	0	0	0	0
AAEL011231	24	13	14	21
AAEL022239	0	0	0	0
AAEL011230	0	0	1	0
AAEL011227	3	1	0	0
AAEL011233	289	384	766	472
AAEL011232	4	0	4	3
AAEL022612	0	0	0	0
AAEL027896	0	0	0	0
AAEL019704	148	213	161	127
AAEL006760	0	0	0	1
AAEL006779	75	131	97	98
AAEL006776	432	571	320	542
AAEL020904	0	5	1	0
AAEL028796	0	0	0	0
AAEL006769	99	100	83	100
AAEL006762	42	47	83	55
AAEL024260	52	49	10	68
AAEL022398	0	0	0	0
AAEL006758	0	1	0	1
AAEL019697	58	127	71	137
AAEL028727	0	0	0	0
AAEL024883	9	2	1	10
AAEL023880	43	92	20	63
AAEL006774	122	98	83	131
AAEL006771	97	109	100	99
AAEL006780	176	248	158	198
AAEL027722	148	263	83	192
AAEL014177	186	236	144	185
AAEL012496	6	5	10	24
AAEL022040	0	0	0	0
AAEL012500	417	522	324	446
AAEL027277	5	4	0	4
AAEL012499	109	197	42	118
AAEL012502	419	521	313	412
AAEL022123	17	18	28	17
AAEL012501	85	199	78	128
AAEL000770	575	614	488	603
AAEL012497	0	0	0	0
AAEL000785	84	132	79	116
AAEL027504	1935	2376	2442	2297
AAEL000787	55	69	28	55
AAEL020443	0	0	0	0
AAEL000791	328	289	250	320
AAEL018731	0	0	0	0
AAEL027137	0	0	0	0
AAEL000769	48	133	34	86
AAEL000793	0	0	0	0
AAEL025115	0	0	0	0
AAEL018855	0	0	0	0
AAEL016069	0	0	0	0
AAEL016068	8	8	14	4
AAEL016067	0	0	0	0
AAEL016066	0	0	0	0
AAEL016065	0	0	0	0
AAEL016064	0	0	0	0
AAEL016063	0	0	0	0
AAEL000755	40	51	67	57
AAEL017512	266	192	156	219
AAEL018857	0	0	0	0
AAEL016062	0	0	0	0
AAEL021817	3	3	5	7
AAEL016061	0	0	0	0
AAEL027050	1398	1391	1091	1246
AAEL016060	0	0	0	0
AAEL016059	0	0	0	0
AAEL016958	0	0	0	0
AAEL018858	0	0	0	0
AAEL000788	61	30	26	53
AAEL024252	0	0	0	0
AAEL018730	1	0	2	2
AAEL000776	502	1308	124	611
AAEL000781	18	25	9	23
AAEL000758	2277	2841	1936	2102
AAEL020722	0	0	0	0
AAEL023207	0	0	1	0
AAEL018129	48	69	32	63
AAEL022945	3	9	1	8
AAEL000782	123	208	121	213
AAEL026778	0	0	0	0
AAEL021291	246	477	212	314
AAEL019580	229	377	128	229
AAEL020549	0	2	5	5
AAEL000753	205	145	135	124
AAEL021793	99	113	34	80
AAEL020665	0	0	0	0
AAEL000759	437	601	401	624
AAEL000760	158	220	312	257
AAEL019835	6	19	7	10
AAEL023311	0	0	0	0
AAEL000786	2261	2612	3408	2692
AAEL019834	277	309	320	243
AAEL015607	44	70	28	70
AAEL000752	252	319	280	319
AAEL000780	19	42	3	48
AAEL028237	385	580	518	462
AAEL023186	0	0	1	1
AAEL021888	6	8	13	2
AAEL000762	4	4	7	5
AAEL004653	397	460	433	466
AAEL004668	459	695	398	653
AAEL004675	667	705	431	579
AAEL004665	1	6	1	3
AAEL004674	0	1	1	0
AAEL004669	6	7	2	16
AAEL004667	9	37	35	42
AAEL004672	27	20	46	38
AAEL004671	0	5	0	0
AAEL004677	0	0	0	0
AAEL019898	496	468	616	499
AAEL019899	1	0	1	0
AAEL027866	75	135	50	101
AAEL004678	4	2	5	7
AAEL004663	117	215	109	155
AAEL004673	6	14	0	1
AAEL021306	0	0	0	1
AAEL020783	0	0	0	1
AAEL004659	0	0	0	0
AAEL027628	0	0	0	0
AAEL020586	2	4	4	9
AAEL004676	426	291	542	354
AAEL004680	117	83	178	138
AAEL021879	0	2	2	7
AAEL006637	169	238	253	258
AAEL006634	1874	1797	1598	1631
AAEL006633	361	531	290	431
AAEL027342	54	96	53	87
AAEL008269	9	26	17	28
AAEL023714	7	3	22	8
AAEL008278	82	108	103	103
AAEL008281	59	82	106	95
AAEL008279	15	15	71	28
AAEL008271	63	62	60	76
AAEL008275	135	184	133	173
AAEL008282	10	11	9	10
AAEL022284	0	3	0	0
AAEL008260	78	104	28	70
AAEL008276	134	180	125	198
AAEL008274	615	1071	890	838
AAEL023637	0	0	0	0
AAEL008259	1	3	1	0
AAEL008283	0	0	0	0
AAEL027364	1	4	1	1
AAEL021941	128	92	162	109
AAEL008280	0	1	0	0
AAEL022562	1	3	13	8
AAEL025949	0	0	0	0
AAEL021786	13	16	13	8
AAEL009551	2	3	1	1
AAEL009553	0	0	0	0
AAEL009555	0	0	0	0
AAEL021413	0	0	0	0
AAEL022474	0	0	0	0
AAEL009556	14	27	41	14
AAEL022908	0	1	1	0
AAEL009554	6	8	14	23
AAEL020226	0	0	0	0
AAEL004000	13	10	20	18
AAEL027280	0	0	0	0
AAEL020780	0	0	0	0
AAEL004001	0	0	0	0
AAEL021544	0	14	36	4
AAEL023430	0	0	0	0
AAEL021897	0	0	0	0
AAEL003999	0	0	0	0
AAEL003996	13	11	12	10
AAEL003991	190	235	111	188
AAEL019886	99	164	60	139
AAEL003998	108	136	74	103
AAEL003990	274	364	196	313
AAEL024926	0	0	1	0
AAEL020404	2	0	0	0
AAEL026548	1	0	0	0
AAEL021802	0	0	0	0
AAEL003992	133	191	123	197
AAEL003995	136	130	145	155
AAEL003993	4306	4083	3941	4711
AAEL003986	8	1	0	0
AAEL028948	0	0	0	0
AAEL003994	130	177	136	203
AAEL021832	1	0	0	0
AAEL003989	184	215	234	230
AAEL013731	706	1032	802	943
AAEL021935	1	3	5	0
AAEL013729	467	586	308	447
AAEL022940	1	3	1	1
AAEL018975	0	0	0	0
AAEL013730	1	2	1	1
AAEL013728	38	50	79	58
AAEL013727	0	0	0	0
AAEL007719	4	4	4	3
AAEL007725	601	707	883	794
AAEL007726	43	106	29	74
AAEL007715	19126	14181	18116	17434
AAEL017004	139	174	124	130
AAEL023246	0	0	0	17
AAEL007718	5955	5338	5876	6122
AAEL023865	0	0	0	0
AAEL024821	3	4	0	3
AAEL007711	3	2	1	1
AAEL007712	368	602	326	413
AAEL027059	1	0	0	0
AAEL024174	1	0	0	0
AAEL007713	358	460	387	453
AAEL027254	0	0	0	0
AAEL007717	206	258	169	268
AAEL007720	7	1	1	4
AAEL007716	25	23	24	37
AAEL027161	6	1	7	2
AAEL018146	34	36	30	48
AAEL002578	771	942	1168	832
AAEL022432	15	16	11	10
AAEL017067	2	3	0	1
AAEL002631	0	1	0	0
AAEL002625	1	0	0	0
AAEL002613	1	0	0	1
AAEL002619	0	1	1	4
AAEL021634	0	1	0	0
AAEL017538	0	0	0	0
AAEL002612	0	0	0	0
AAEL002588	3	2	1	2
AAEL026859	0	0	0	0
AAEL002627	0	0	0	0
AAEL002623	0	0	0	0
AAEL002630	0	0	1	0
AAEL024510	9	6	7	8
AAEL002579	17	12	14	16
AAEL002607	89	96	63	99
AAEL027101	0	0	0	0
AAEL020034	0	0	0	2
AAEL019699	122	218	86	124
AAEL002614	30	38	5	39
AAEL002597	288	344	324	336
AAEL026160	76	78	157	93
AAEL002600	725	1263	982	975
AAEL002580	635	1172	1234	1452
AAEL027329	0	0	0	0
AAEL002601	1418	2067	1868	3272
AAEL020706	172	325	268	421
AAEL002629	229	495	235	370
AAEL002595	883	1355	770	1516
AAEL002632	5	7	9	13
AAEL002586	91	226	30	175
AAEL002590	47	136	63	72
AAEL024288	1	2	12	5
AAEL002577	1	0	0	0
AAEL002593	166	594	267	223
AAEL026381	137	192	72	124
AAEL002592	42	44	47	34
AAEL025641	0	0	0	0
AAEL002599	15	17	15	28
AAEL022118	0	0	0	0
AAEL002598	3	6	3	4
AAEL002618	0	1	3	2
AAEL002602	14	13	7	10
AAEL002605	0	1	0	0
AAEL002591	2	3	0	1
AAEL026358	0	0	0	0
AAEL026698	0	0	0	0
AAEL002617	1	2	9	4
AAEL002587	390	373	1212	776
AAEL002606	102	120	186	160
AAEL025953	0	0	0	0
AAEL002626	2	5	3	8
AAEL002624	174	272	282	327
AAEL002585	279	495	449	551
AAEL002610	1080	2468	948	3217
AAEL002583	24	23	38	33
AAEL021976	5	1	5	2
AAEL027745	0	0	0	0
AAEL027700	61	60	135	83
AAEL020752	0	1	0	0
AAEL024136	91	189	41	136
AAEL006117	393	423	334	307
AAEL006115	1688	1534	1429	1662
AAEL022718	17	5	13	19
AAEL026205	0	0	0	0
AAEL001517	50	43	82	94
AAEL024470	0	1	0	0
AAEL001518	109	143	100	126
AAEL001520	314	380	203	303
AAEL022758	0	0	0	0
AAEL001511	603	1314	406	999
AAEL001507	172	205	109	167
AAEL019751	71	168	101	176
AAEL027322	122	179	111	132
AAEL025096	0	0	1	1
AAEL020081	0	0	0	0
AAEL025960	0	0	0	0
AAEL001526	481	755	231	407
AAEL001532	447	177	164	189
AAEL001524	1	7	1	6
AAEL001533	117	164	170	168
AAEL001513	97	157	75	127
AAEL022364	78	119	35	71
AAEL001509	422	471	441	385
AAEL001519	42	30	23	20
AAEL001510	0	1	0	0
AAEL001514	0	0	0	0
AAEL001508	8	23	16	17
AAEL025552	13	12	10	10
AAEL023236	0	0	0	0
AAEL023357	0	0	0	0
AAEL027810	0	0	0	0
AAEL027895	0	0	0	0
AAEL019682	198	154	190	208
AAEL025991	0	1	0	0
AAEL001536	5	11	9	9
AAEL021581	8	13	11	13
AAEL022416	0	0	0	0
AAEL001537	0	0	0	0
AAEL001515	186	230	121	237
AAEL001516	588	621	414	470
AAEL021815	0	0	0	0
AAEL022964	0	0	0	0
AAEL026596	0	0	0	0
AAEL011415	244	359	102	248
AAEL011427	34	43	9	31
AAEL017903	0	0	0	0
AAEL021261	219	360	185	229
AAEL003537	134	149	103	180
AAEL023777	0	3	1	0
AAEL003509	363	615	345	585
AAEL003514	1528	1849	1787	1824
AAEL003540	325	546	173	323
AAEL003532	48	53	42	68
AAEL003518	403	428	272	308
AAEL025839	0	0	0	1
AAEL003547	0	0	0	0
AAEL003526	47	57	9	50
AAEL003517	80	91	54	104
AAEL003544	134	171	77	159
AAEL003535	144	243	76	186
AAEL017251	1677	1651	1564	1652
AAEL023686	0	0	0	0
AAEL026284	1	0	0	0
AAEL022980	69	62	44	79
AAEL022456	46	44	81	40
AAEL027556	0	0	0	0
AAEL022626	0	0	0	0
AAEL028018	0	0	0	0
AAEL027100	0	0	0	0
AAEL027012	2	3	4	1
AAEL023921	3	0	8	6
AAEL003542	154	240	67	204
AAEL025888	94	148	153	106
AAEL028978	0	0	0	0
AAEL022564	4	2	1	5
AAEL022442	0	0	0	0
AAEL024121	0	0	0	0
AAEL000268	1	6	0	2
AAEL016025	0	0	0	0
AAEL000278	344	373	257	290
AAEL022529	0	0	0	0
AAEL000276	768	1026	649	714
AAEL000297	152	145	97	146
AAEL000272	50	69	47	58
AAEL000270	325	435	350	382
AAEL000265	54	51	60	64
AAEL000294	903	927	436	443
AAEL000275	358	487	278	315
AAEL020471	0	0	0	0
AAEL000298	41	33	35	56
AAEL000289	116	159	115	115
AAEL000260	42	73	26	53
AAEL019938	1	1	1	0
AAEL019937	1333	1412	1063	1289
AAEL000285	1	3	3	0
AAEL000290	45	59	48	63
AAEL023922	0	0	0	0
AAEL000299	40	78	27	64
AAEL000287	42	46	12	32
AAEL000258	283	303	268	279
AAEL027033	0	0	0	0
AAEL000261	29	66	23	47
AAEL000292	24	47	27	40
AAEL027755	344	676	257	476
AAEL027066	73	83	40	70
AAEL024341	220	278	120	237
AAEL000263	101	198	30	91
AAEL000279	87	87	88	92
AAEL000301	1248	1252	913	1093
AAEL000291	12921	11020	8792	11613
AAEL019598	295	466	393	461
AAEL003958	3	1	1	6
AAEL003977	74	49	63	49
AAEL003961	89	132	85	94
AAEL003959	297	307	274	336
AAEL003955	645	1034	502	778
AAEL003949	317	404	268	361
AAEL022531	0	0	0	0
AAEL003950	311	536	66	306
AAEL003968	445	687	364	515
AAEL027132	0	0	1	0
AAEL023979	0	0	0	0
AAEL003956	7	3	2	3
AAEL003970	855	817	891	960
AAEL024114	0	2	0	0
AAEL003964	121	154	115	180
AAEL024701	0	0	0	0
AAEL024317	14	23	13	23
AAEL024394	2	3	2	7
AAEL003952	387	503	457	406
AAEL022049	0	2	0	0
AAEL003965	49	85	27	64
AAEL027776	1	10	2	6
AAEL003963	144	106	64	77
AAEL003971	42	45	17	41
AAEL003954	73	131	115	94
AAEL003951	89	157	103	124
AAEL003967	6	8	10	14
AAEL003953	1159	1385	785	1187
AAEL003966	3	2	7	7
AAEL003973	312	364	246	296
AAEL003972	146	255	153	177
AAEL003976	688	710	462	572
AAEL003957	2916	3695	3775	3581
AAEL025268	148	158	49	93
AAEL009658	733	980	599	1033
AAEL024018	0	0	0	1
AAEL009663	41	25	33	50
AAEL009662	288	486	282	384
AAEL009660	4	11	8	10
AAEL020557	0	0	0	0
AAEL026989	0	0	0	0
AAEL022607	0	0	0	0
AAEL003142	305	282	433	361
AAEL003127	21	43	12	27
AAEL003136	8	25	20	10
AAEL003145	24	53	16	31
AAEL023077	552	815	448	604
AAEL003141	46	66	17	40
AAEL027858	0	0	0	0
AAEL003137	23	30	33	49
AAEL003135	141	370	295	306
AAEL003144	38	36	11	39
AAEL003150	68	77	85	72
AAEL003149	89	145	57	111
AAEL003139	65	20	66	48
AAEL003133	212	150	187	212
AAEL003128	104	99	168	155
AAEL026705	0	0	0	0
AAEL003140	84	125	110	121
AAEL003143	322	409	225	360
AAEL023259	0	0	0	0
AAEL020770	0	0	0	0
AAEL024340	0	0	0	0
AAEL007133	0	0	1	0
AAEL003130	683	1065	830	794
AAEL003131	3	5	2	0
AAEL004405	26	43	27	41
AAEL004415	169	220	190	213
AAEL004414	48	60	78	88
AAEL019855	919	1277	871	919
AAEL004407	175	166	134	154
AAEL020399	2	2	0	1
AAEL004406	172	211	182	156
AAEL004402	31	44	47	36
AAEL022621	0	0	0	0
AAEL025308	0	0	0	0
AAEL004409	389	338	437	475
AAEL027017	0	0	0	0
AAEL027659	0	0	0	0
AAEL023717	1	3	0	4
AAEL020834	0	0	0	0
AAEL013507	0	0	0	0
AAEL004817	35	60	22	76
AAEL004802	221	325	208	250
AAEL004813	88	122	49	90
AAEL004804	42	45	41	62
AAEL004818	618	941	803	980
AAEL004803	17	17	11	10
AAEL024594	0	0	0	1
AAEL016353	0	0	0	0
AAEL016354	0	0	0	0
AAEL020889	0	0	0	1
AAEL018514	0	7	5	9
AAEL016355	0	0	0	0
AAEL028820	0	0	0	0
AAEL027393	25	55	35	20
AAEL021641	173	317	137	216
AAEL019930	99	254	59	146
AAEL004823	8	15	12	16
AAEL019929	0	0	0	0
AAEL019931	41	97	29	51
AAEL004820	105	215	71	184
AAEL004825	11	24	33	27
AAEL004805	2018	1689	1821	2846
AAEL004821	101	235	25	142
AAEL021893	1	0	1	0
AAEL004814	15	5	18	15
AAEL004819	0	3	0	2
AAEL004810	6	5	0	11
AAEL017347	0	0	0	0
AAEL021558	0	5	1	3
AAEL013857	1217	2248	1525	1107
AAEL017246	0	0	0	0
AAEL013856	4	9	3	9
AAEL023528	0	0	0	0
AAEL013858	259	464	125	303
AAEL017400	329	567	256	405
AAEL012873	0	0	0	0
AAEL019449	520	822	273	592
AAEL028001	3	1	3	2
AAEL012881	2	1	0	0
AAEL020654	544	408	466	394
AAEL012876	127	260	96	237
AAEL025710	0	0	0	0
AAEL012875	755	678	545	637
AAEL019420	643	709	502	534
AAEL019419	7	1	1	0
AAEL025335	0	0	0	0
AAEL012874	52	64	49	61
AAEL012884	68	114	70	66
AAEL009387	2417	2307	2013	2013
AAEL018178	189	210	154	192
AAEL019965	470	630	275	391
AAEL023092	0	0	0	0
AAEL028162	0	3	0	0
AAEL002711	108	189	30	64
AAEL024452	0	0	0	0
AAEL027217	2	12	7	11
AAEL011328	273	460	199	278
AAEL011321	54	119	29	79
AAEL011330	103	267	35	217
AAEL011324	7	22	4	17
AAEL027417	0	0	0	0
AAEL027435	0	0	0	0
AAEL003115	8	19	13	20
AAEL003123	396	301	556	645
AAEL003111	0	10	1	2
AAEL017054	329	501	238	279
AAEL010256	247	321	245	317
AAEL010249	51	82	34	65
AAEL010248	871	1235	766	886
AAEL010246	63	94	77	77
AAEL010247	72	106	120	123
AAEL010254	141	217	121	168
AAEL010244	430	525	550	616
AAEL010245	177	294	199	291
AAEL010253	46	30	37	47
AAEL020650	0	1	0	0
AAEL012911	56	126	59	58
AAEL021114	3	3	0	1
AAEL012912	114	125	64	106
AAEL013228	22	10	23	11
AAEL013227	463	744	267	492
AAEL013233	836	729	792	724
AAEL024389	1	2	0	0
AAEL013229	1079	1892	1577	1361
AAEL023126	2	1	7	1
AAEL013237	10	13	2	4
AAEL013230	529	521	347	461
AAEL013236	368	512	393	347
AAEL023716	868	1204	506	862
AAEL025150	4	2	8	3
AAEL008726	3	4	0	1
AAEL024533	0	0	0	0
AAEL008723	1944	3210	2984	2626
AAEL008737	155	208	112	161
AAEL027113	5	4	15	14
AAEL026425	0	0	0	0
AAEL008730	223	429	76	262
AAEL026003	2	3	8	1
AAEL023930	4	0	0	0
AAEL021340	0	0	0	0
AAEL008740	585	596	511	602
AAEL008741	299	486	285	339
AAEL008733	375	494	286	438
AAEL019511	184	328	145	212
AAEL019510	0	0	0	0
AAEL019887	2	1	0	3
AAEL022074	0	20	2	8
AAEL008743	127	144	114	144
AAEL008738	4532	5541	4113	4269
AAEL008728	245	411	346	382
AAEL008724	57	99	13	54
AAEL008746	2	5	0	1
AAEL008736	263	343	369	364
AAEL020582	38	53	48	60
AAEL011532	182	324	65	192
AAEL008725	175	187	95	147
AAEL020180	17	16	17	21
AAEL021211	233	279	169	223
AAEL008742	144	170	111	152
AAEL008739	153	263	90	219
AAEL008745	5	14	2	4
AAEL011639	140	261	331	187
AAEL011642	0	2	1	0
AAEL011638	13	23	4	17
AAEL011629	81	112	52	98
AAEL024017	0	0	0	0
AAEL011632	235	365	274	376
AAEL011636	64	125	36	90
AAEL011630	103	74	82	118
AAEL011635	72	106	49	87
AAEL011627	353	347	332	370
AAEL026760	0	0	0	0
AAEL020260	18	24	41	16
AAEL011637	225	222	111	237
AAEL011641	793	1034	550	598
AAEL019569	59	97	42	85
AAEL011631	30	84	8	41
AAEL023065	0	0	0	0
AAEL011626	102	116	40	79
AAEL011634	3	5	7	2
AAEL011633	3	9	8	3
AAEL014873	0	0	0	0
AAEL013882	2	1	0	2
AAEL012337	180	346	152	230
AAEL023730	5	7	4	11
AAEL021574	0	0	0	0
AAEL012649	1	0	0	0
AAEL012641	0	0	0	0
AAEL015252	0	0	0	0
AAEL015253	2	0	0	3
AAEL015254	0	0	0	0
AAEL012642	3	0	0	5
AAEL027171	0	0	0	0
AAEL012651	0	0	0	0
AAEL012646	56	71	32	74
AAEL012652	8	5	0	5
AAEL012644	652	758	534	674
AAEL012647	10	5	8	18
AAEL012650	489	368	214	455
AAEL012639	524	358	255	342
AAEL012640	2	0	1	7
AAEL009750	0	0	29	1
AAEL024495	0	0	18	0
AAEL009748	111	79	40	54
AAEL009753	80	53	25	134
AAEL009752	0	0	0	0
AAEL009749	65	135	59	137
AAEL018184	0	2	0	2
AAEL021757	0	0	0	0
AAEL025389	7	1	8	5
AAEL009747	25812	20895	25367	24983
AAEL009754	100	151	81	118
AAEL009756	154	204	72	150
AAEL009744	40	97	24	36
AAEL009751	14	22	32	17
AAEL009757	4	5	1	3
AAEL009755	139	218	77	181
AAEL025923	0	0	0	0
AAEL020880	0	0	0	0
AAEL024789	0	1	0	1
AAEL005885	93	116	53	111
AAEL020020	5	3	1	10
AAEL025333	0	0	1	4
AAEL027510	0	0	0	0
AAEL023399	0	0	0	0
AAEL020296	0	0	0	0
AAEL020355	0	0	0	0
AAEL028115	0	0	0	0
AAEL023516	86	105	53	88
AAEL022858	0	0	0	0
AAEL028846	0	0	2	0
AAEL017181	1	0	0	0
AAEL013388	0	0	0	0
AAEL010926	61	71	62	58
AAEL022659	2	0	0	1
AAEL024708	0	0	0	0
AAEL020702	12	7	4	8
AAEL028950	0	0	0	0
AAEL009993	0	0	0	0
AAEL009991	131	125	88	119
AAEL023557	10	0	0	20
AAEL024806	0	0	0	0
AAEL020043	0	0	0	0
AAEL014231	0	1	0	2
AAEL023586	8	8	7	7
AAEL014228	16	46	11	26
AAEL027564	0	0	0	1
AAEL026145	0	0	0	0
AAEL014230	0	0	0	0
AAEL011005	0	0	0	0
AAEL011002	0	0	0	0
AAEL026983	4	0	0	0
AAEL011004	29	49	62	66
AAEL010995	1	0	0	0
AAEL011006	386	450	389	389
AAEL011001	3	2	0	2
AAEL010998	0	1	0	0
AAEL026187	0	0	0	1
AAEL019507	80	84	38	71
AAEL022436	0	0	0	0
